project_id,title,description,brecha_ids
235," CREACION DEL SISTEMA ALCANTARILLADO Y MEJORAMIENTO DE AGUA POTABLE EN EL CENTRO POBLADO DE SANTA MARIA DE OTOPONGO ETAPA II, DISTRITO DE PATIVILCA - BARRANCA - LIMA"," CREACION DEL SISTEMA ALCANTARILLADO Y MEJORAMIENTO DE AGUA POTABLE EN EL CENTRO POBLADO DE SANTA MARIA DE OTOPONGO ETAPA II, DISTRITO DE PATIVILCA - BARRANCA - LIMA",16
236,"MEJORAMIENTO DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y LETRINAS EN LOS SECTORES CHACHACOMANI, COLPA Y TIAPUJO DEL DISTRITO DE TARATA, PROVINCIA DE TARATA - TACNA","MEJORAMIENTO DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y LETRINAS EN LOS SECTORES CHACHACOMANI, COLPA Y TIAPUJO DEL DISTRITO DE TARATA, PROVINCIA DE TARATA - TACNA",16
237,"CREACION DEL SERVICIO DE TRANSITABILIDAD PEATONAL Y VEHICULAR EN EL CENTRO POBLADO CAPLINA, DISTRITO DE PACHIA - TACNA - TACNA","CREACION DEL SERVICIO DE TRANSITABILIDAD PEATONAL Y VEHICULAR EN EL CENTRO POBLADO CAPLINA, DISTRITO DE PACHIA - TACNA - TACNA",18
238,"CREACION DE PISTAS Y VEREDAS EN LAS AVENIDAS SAN JUAN BAUTISTA, SAN JUAN DE DIOS, LA CULTURA, SANTA CRUZ, MARIA PARADO DE BELLIDO, JUANA HUANCASACA Y LA CALLE MANZANAPATA EN LA COMUNIDAD DE URIHUANA, DISTRITO DE MARIA PARADO DE BELLIDO - CANGALLO - AYACUCHO","CREACION DE PISTAS Y VEREDAS EN LAS AVENIDAS SAN JUAN BAUTISTA, SAN JUAN DE DIOS, LA CULTURA, SANTA CRUZ, MARIA PARADO DE BELLIDO, JUANA HUANCASACA Y LA CALLE MANZANAPATA EN LA COMUNIDAD DE URIHUANA, DISTRITO DE MARIA PARADO DE BELLIDO - CANGALLO - AYACUCHO",18
239,"CREACION DEL SERVICIO DE RECREACIÓN PASIVA EN EL C.P. AUGUSTO B. LEGUÍA EN EL DISTRITO DE  TACNA, PROVINCIA DE TACNA - TACNA","CREACION DEL SERVICIO DE RECREACIÓN PASIVA EN EL C.P. AUGUSTO B. LEGUÍA EN EL DISTRITO DE  TACNA, PROVINCIA DE TACNA - TACNA",30
240,"MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES DE LA LOCALIDAD DE HUANTAN, DISTRITO DE HUANTAN, PROVINCIA DE YAUYOS - LIMA","MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES DE LA LOCALIDAD DE HUANTAN, DISTRITO DE HUANTAN, PROVINCIA DE YAUYOS - LIMA",17
241,"MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES DE LA LOCALIDAD DE HUANTAN, DISTRITO DE HUANTAN, PROVINCIA DE YAUYOS - LIMA","MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES DE LA LOCALIDAD DE HUANTAN, DISTRITO DE HUANTAN, PROVINCIA DE YAUYOS - LIMA",16
242,"CREACION DEL SERVICIO DE SANEAMIENTO DE LOS ANEXOS CRUZPAMPA, ESMERALDA Y TAMBOPATA,  AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE EN EL ANEXO CRUZPAMPA DEL DISTRITO DE VIÑAC, PROVINCIA DE YAUYOS - LIMA","CREACION DEL SERVICIO DE SANEAMIENTO DE LOS ANEXOS CRUZPAMPA, ESMERALDA Y TAMBOPATA,  AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE EN EL ANEXO CRUZPAMPA DEL DISTRITO DE VIÑAC, PROVINCIA DE YAUYOS - LIMA",16
243,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO CON MEJORAS DE CONDUCTA SALUDABLE PARA EL ANEXO QUISQUE DEL DISTRITO DE COLONIA, PROVINCIA DE YAUYOS - LIMA","INSTALACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO CON MEJORAS DE CONDUCTA SALUDABLE PARA EL ANEXO QUISQUE DEL DISTRITO DE COLONIA, PROVINCIA DE YAUYOS - LIMA",16
244,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE LIMPIEZA PÚBLICA Y DISPOSICIÓN FINAL DE LOS RESIDUOS SÓLIDOS MUNICIPALES EN LA CIUDAD  DE  POMABAMBA Y COMUNIDADES DE SAN MIGUEL DE ACCO, URIHUANA Y HUAYLLABAMBA, DISTRITO DE MARIA PARADO DE BELLIDO - CANGALLO - AYACUCHO","MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE LIMPIEZA PÚBLICA Y DISPOSICIÓN FINAL DE LOS RESIDUOS SÓLIDOS MUNICIPALES EN LA CIUDAD  DE  POMABAMBA Y COMUNIDADES DE SAN MIGUEL DE ACCO, URIHUANA Y HUAYLLABAMBA, DISTRITO DE MARIA PARADO DE BELLIDO - CANGALLO - AYACUCHO",36
245,"CREACION DE LOSA DEPORTIVA MULTIUSO EN LA LOCALIDAD DE LAS YARAS, DISTRITO DE SAMA - TACNA - TACNA","CREACION DE LOSA DEPORTIVA MULTIUSO EN LA LOCALIDAD DE LAS YARAS, DISTRITO DE SAMA - TACNA - TACNA",35
246,"MEJORAMIENTO AMPLIACIÓN Y CREACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y CREACIÓN DEL SERVICIO DE ALCANTARILLADO SANITARIO EN LAS LOCALIDADES DE CCAHUASANA, HUANTACHACA, RANRAMAYO, RINCONADA ALTA Y AGUAS VERDES, DISTRITO DE SANTA ROSA - LA MAR - AYACUCHO","MEJORAMIENTO AMPLIACIÓN Y CREACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y CREACIÓN DEL SERVICIO DE ALCANTARILLADO SANITARIO EN LAS LOCALIDADES DE CCAHUASANA, HUANTACHACA, RANRAMAYO, RINCONADA ALTA Y AGUAS VERDES, DISTRITO DE SANTA ROSA - LA MAR - AYACUCHO",16
247,"MEJORAMIENTO AMPLIACIÓN Y CREACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y CREACIÓN DEL SERVICIO DE ALCANTARILLADO SANITARIO EN LAS LOCALIDADES DE CCAHUASANA, HUANTACHACA, RANRAMAYO, RINCONADA ALTA Y AGUAS VERDES, DISTRITO DE SANTA ROSA - LA MAR - AYACUCHO","MEJORAMIENTO AMPLIACIÓN Y CREACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y CREACIÓN DEL SERVICIO DE ALCANTARILLADO SANITARIO EN LAS LOCALIDADES DE CCAHUASANA, HUANTACHACA, RANRAMAYO, RINCONADA ALTA Y AGUAS VERDES, DISTRITO DE SANTA ROSA - LA MAR - AYACUCHO",17
248,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD EN LAS VÍAS URBANAS DEL CENTRO POBLADO DE COMUNPIARI, DISTRITO DE SANTA ROSA - LA MAR - AYACUCHO","MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD EN LAS VÍAS URBANAS DEL CENTRO POBLADO DE COMUNPIARI, DISTRITO DE SANTA ROSA - LA MAR - AYACUCHO",18
249,"CREACION DEL ACCESO A LOS SERVICIOS PUBLICOS SOCIALES PARTICIPATIVOS EN EL ANEXO DE POQUERA, DISTRITO DE ILABAYA - JORGE BASADRE - TACNA","CREACION DEL ACCESO A LOS SERVICIOS PUBLICOS SOCIALES PARTICIPATIVOS EN EL ANEXO DE POQUERA, DISTRITO DE ILABAYA - JORGE BASADRE - TACNA",30
250,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD PEATONAL Y VEHICULAR EN LA AV. CAPLINA, EN EL TRAMO COMPRENDIDO ENTRE AV. LITORAL Y AV. ZARUMILLA, DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA","MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD PEATONAL Y VEHICULAR EN LA AV. CAPLINA, EN EL TRAMO COMPRENDIDO ENTRE AV. LITORAL Y AV. ZARUMILLA, DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA",18
251,"CREACION DE LA AVENIDA ZARUMILLA EN EL TRAMO AVENIDA JORGE BASADRE - AVENIDA CAPLINA EN EL DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA","CREACION DE LA AVENIDA ZARUMILLA EN EL TRAMO AVENIDA JORGE BASADRE - AVENIDA CAPLINA EN EL DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA",18
252,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE  MOYABAMBA-CHINCHIBAMBA, DISTRITO DE CHUNGUI, PROVINCIA DE LA MAR - AYACUCHO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE  MOYABAMBA-CHINCHIBAMBA, DISTRITO DE CHUNGUI, PROVINCIA DE LA MAR - AYACUCHO",17
253,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE  MOYABAMBA-CHINCHIBAMBA, DISTRITO DE CHUNGUI, PROVINCIA DE LA MAR - AYACUCHO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE ALCANTARILLADO EN LA LOCALIDAD DE  MOYABAMBA-CHINCHIBAMBA, DISTRITO DE CHUNGUI, PROVINCIA DE LA MAR - AYACUCHO",16
254,"MEJORAMIENTO DE PASAJES DEL BARRIO DE CHAUPI MEDIANTE SU PAVIMENTACION, DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO","MEJORAMIENTO DE PASAJES DEL BARRIO DE CHAUPI MEDIANTE SU PAVIMENTACION, DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO",18
255,"MEJORAMIENTO DE PASAJES MEDIANTE SU PAVIMENTACION DEL BARRIO DE PICHCCACHURI, DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO","MEJORAMIENTO DE PASAJES MEDIANTE SU PAVIMENTACION DEL BARRIO DE PICHCCACHURI, DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO",18
256,"MEJORAMIENTO DE CALLES MEDIANTE LA PAVIMENTACION DE PISTAS Y VEREDAS DEL JR. JORGE CHAVEZ, DESDE EL JR. CACERES HASTA EL JR. OTOCA, DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO","MEJORAMIENTO DE CALLES MEDIANTE LA PAVIMENTACION DE PISTAS Y VEREDAS DEL JR. JORGE CHAVEZ, DESDE EL JR. CACERES HASTA EL JR. OTOCA, DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO",18
257,"MEJORAMIENTO DE PASAJES DEL BARRIO DE CCOLLANA MEDIANTE SU PAVIMENTACIN, DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO","MEJORAMIENTO DE PASAJES DEL BARRIO DE CCOLLANA MEDIANTE SU PAVIMENTACIN, DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO",18
258,"MEJORAMIENTO DE PASAJES DEL BARRIO DE CCAYAO MEDIANTE SU PAVIMENTACION DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO","MEJORAMIENTO DE PASAJES DEL BARRIO DE CCAYAO MEDIANTE SU PAVIMENTACION DISTRITO DE PUQUIO, PROVINCIA DE LUCANAS - AYACUCHO",18
259,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO PARA LA COMPETITIVIDAD DE LA CADENA PRODUCTIVA DE LA TRUCHA EN LAGUNAS Y RÍOS DEL, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO PARA LA COMPETITIVIDAD DE LA CADENA PRODUCTIVA DE LA TRUCHA EN LAGUNAS Y RÍOS DEL, DISTRITO DE COPORAQUE - ESPINAR - CUSCO",38
260,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN EL SECTOR COQUIMBO, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO","MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN EL SECTOR COQUIMBO, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO",16
261,"AMPLIACION DEL SISTEMA DE ELECTRIFICACION RURAL EN LA COMUNIDAD DE HUILLCAPUGIO, NEGROHUARCUNA Y BUENA VISTA, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO","AMPLIACION DEL SISTEMA DE ELECTRIFICACION RURAL EN LA COMUNIDAD DE HUILLCAPUGIO, NEGROHUARCUNA Y BUENA VISTA, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO",43
262,"AMPLIACION DEL SISTEMA DE ELECTRIFICACION RURAL DE LA COMUNIDAD DE LA FLORIDA, VAQUERIA Y LUCMAYOC, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO","AMPLIACION DEL SISTEMA DE ELECTRIFICACION RURAL DE LA COMUNIDAD DE LA FLORIDA, VAQUERIA Y LUCMAYOC, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO",43
263,"AMPLIACION DEL SISTEMA DE ELECTRIFICACION RURAL EN LA COMUNIDAD DE ANTIBAMBA BAJA Y SALLOCCANCHA, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO","AMPLIACION DEL SISTEMA DE ELECTRIFICACION RURAL EN LA COMUNIDAD DE ANTIBAMBA BAJA Y SALLOCCANCHA, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO",43
264,"AMPLIACION DEL SISTEMA DE ELECTRIFICACIÓN RURAL DE LA RED PRIMARIA, SECUNDARIA Y ACOMETIDAS DOMICILIARIAS DE LA COMUNIDAD DE YANAHURCO, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO","AMPLIACION DEL SISTEMA DE ELECTRIFICACIÓN RURAL DE LA RED PRIMARIA, SECUNDARIA Y ACOMETIDAS DOMICILIARIAS DE LA COMUNIDAD DE YANAHURCO, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO",43
265,"AMPLIACION DEL SISTEMA DE ELECTRIFICACION RURAL EN LA COMUNIDAD DE BELEMPATA, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO","AMPLIACION DEL SISTEMA DE ELECTRIFICACION RURAL EN LA COMUNIDAD DE BELEMPATA, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO",43
266,"MEJORAMIENTO DE LA LOSA DEPORTIVA DEL COMITE 05 DE LA ASOCIACION DE VIVIENDA 28 DE AGOSTO, DISTRITO DE CIUDAD NUEVA - TACNA - TACNA","MEJORAMIENTO DE LA LOSA DEPORTIVA DEL COMITE 05 DE LA ASOCIACION DE VIVIENDA 28 DE AGOSTO, DISTRITO DE CIUDAD NUEVA - TACNA - TACNA",13
267,"CREACION DE LA LOSA DEPORTIVA EN LA ASOCIACION DE VIVIENDA NUEVO SANTA RITA, DISTRITO DE POCOLLAY - TACNA - TACNA","CREACION DE LA LOSA DEPORTIVA EN LA ASOCIACION DE VIVIENDA NUEVO SANTA RITA, DISTRITO DE POCOLLAY - TACNA - TACNA",35
268,"CREACION DE ALAMEDA EN AVENIDA ECOLOGICA, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","CREACION DE ALAMEDA EN AVENIDA ECOLOGICA, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",30
269,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEL COMPLEJO RECREACIONAL HUMEDALES DE ITE EN EL, DISTRITO DE ITE - JORGE BASADRE - TACNA","MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEL COMPLEJO RECREACIONAL HUMEDALES DE ITE EN EL, DISTRITO DE ITE - JORGE BASADRE - TACNA",35
270,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA AVENIDA RAUL PORRAS BARRENECHEA ENTRE LA AVENIDA LOS MOLLES Y LA CALLE MAYNAS, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA AVENIDA RAUL PORRAS BARRENECHEA ENTRE LA AVENIDA LOS MOLLES Y LA CALLE MAYNAS, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",18
271,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL  DE LA AV. EL MONITOR HUASCAR Y EL ANILLO VIAL DEL OVALO 3, ENTRE LA AV. SLDO. JOSE CRUZ GUERRA Y LA AV. JOSE DIAZ, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA","MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL  DE LA AV. EL MONITOR HUASCAR Y EL ANILLO VIAL DEL OVALO 3, ENTRE LA AV. SLDO. JOSE CRUZ GUERRA Y LA AV. JOSE DIAZ, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",18
272,"MEJORAMIENTO DE LOS SERVICIOS  DE AGUA POTABLE E INSTALACION  DEL SISTEMA DE TRATAMIENTO DE AGUAS SERVIDAS EN LAS COMUNIDADES DE SANTA ROSA DE LIMA Y 06 DE AGOSTO, DISTRITO DE ANCO - LA MAR - AYACUCHO","MEJORAMIENTO DE LOS SERVICIOS  DE AGUA POTABLE E INSTALACION  DEL SISTEMA DE TRATAMIENTO DE AGUAS SERVIDAS EN LAS COMUNIDADES DE SANTA ROSA DE LIMA Y 06 DE AGOSTO, DISTRITO DE ANCO - LA MAR - AYACUCHO",16
273,"MEJORAMIENTO DE LOS SERVICIOS  DE AGUA POTABLE E INSTALACION  DEL SISTEMA DE TRATAMIENTO DE AGUAS SERVIDAS EN LAS COMUNIDADES DE SANTA ROSA DE LIMA Y 06 DE AGOSTO, DISTRITO DE ANCO - LA MAR - AYACUCHO","MEJORAMIENTO DE LOS SERVICIOS  DE AGUA POTABLE E INSTALACION  DEL SISTEMA DE TRATAMIENTO DE AGUAS SERVIDAS EN LAS COMUNIDADES DE SANTA ROSA DE LIMA Y 06 DE AGOSTO, DISTRITO DE ANCO - LA MAR - AYACUCHO",17
274,"MEJORAMIENTO Y AMPLIACIÃ¿N DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO SANITARIO E INSTALACIÃ¿N DE UNIDADES BÃSICAS DE  SANEAMIENTO EN LAS COMUNIDADES DE ARWIMAYO, HUAYRAPATA, PALMABAMBA, PALMERAS, PALTAYPATA Y PUERTO NARANJAL, DISTRITO DE ANCO - LA MAR - AYACUCHO","MEJORAMIENTO Y AMPLIACIÃ¿N DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO SANITARIO E INSTALACIÃ¿N DE UNIDADES BÃSICAS DE  SANEAMIENTO EN LAS COMUNIDADES DE ARWIMAYO, HUAYRAPATA, PALMABAMBA, PALMERAS, PALTAYPATA Y PUERTO NARANJAL, DISTRITO DE ANCO - LA MAR - AYACUCHO",16
275,"MEJORAMIENTO Y AMPLIACIÃ¿N DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO SANITARIO E INSTALACIÃ¿N DE UNIDADES BÃSICAS DE  SANEAMIENTO EN LAS COMUNIDADES DE ARWIMAYO, HUAYRAPATA, PALMABAMBA, PALMERAS, PALTAYPATA Y PUERTO NARANJAL, DISTRITO DE ANCO - LA MAR - AYACUCHO","MEJORAMIENTO Y AMPLIACIÃ¿N DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO SANITARIO E INSTALACIÃ¿N DE UNIDADES BÃSICAS DE  SANEAMIENTO EN LAS COMUNIDADES DE ARWIMAYO, HUAYRAPATA, PALMABAMBA, PALMERAS, PALTAYPATA Y PUERTO NARANJAL, DISTRITO DE ANCO - LA MAR - AYACUCHO",17
276,"CREACION DEL SISTEMA DE AGUA POTABLE E INSTALACIÃ¿N DE UNIDADES DE SANEAMIENTO BÃSICO (UBS) EN LA LOCALIDAD DE MOLLEBAMBA Â¿ RAPI PAMPA, DISTRITO DE ANCO - LA MAR - AYACUCHO","CREACION DEL SISTEMA DE AGUA POTABLE E INSTALACIÃ¿N DE UNIDADES DE SANEAMIENTO BÃSICO (UBS) EN LA LOCALIDAD DE MOLLEBAMBA Â¿ RAPI PAMPA, DISTRITO DE ANCO - LA MAR - AYACUCHO",17
277,"CREACION DEL SISTEMA DE AGUA POTABLE E INSTALACIÃ¿N DE UNIDADES DE SANEAMIENTO BÃSICO (UBS) EN LA LOCALIDAD DE MOLLEBAMBA Â¿ RAPI PAMPA, DISTRITO DE ANCO - LA MAR - AYACUCHO","CREACION DEL SISTEMA DE AGUA POTABLE E INSTALACIÃ¿N DE UNIDADES DE SANEAMIENTO BÃSICO (UBS) EN LA LOCALIDAD DE MOLLEBAMBA Â¿ RAPI PAMPA, DISTRITO DE ANCO - LA MAR - AYACUCHO",16
278,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACIÃ¿N DE UNIDADES BÃSICAS DE SANEAMIENTO (UBS) EN LAS LOCALIDADES DE RAPI - AYAORCCO - QATUNPUCRO - ATOCCHUACHANCCA - AMARUPAMPA, DISTRITO DE ANCO - LA MAR - AYACUCHO","AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACIÃ¿N DE UNIDADES BÃSICAS DE SANEAMIENTO (UBS) EN LAS LOCALIDADES DE RAPI - AYAORCCO - QATUNPUCRO - ATOCCHUACHANCCA - AMARUPAMPA, DISTRITO DE ANCO - LA MAR - AYACUCHO",16
279,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACIÃ¿N DE UNIDADES BÃSICAS DE SANEAMIENTO (UBS) EN LAS LOCALIDADES DE RAPI - AYAORCCO - QATUNPUCRO - ATOCCHUACHANCCA - AMARUPAMPA, DISTRITO DE ANCO - LA MAR - AYACUCHO","AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACIÃ¿N DE UNIDADES BÃSICAS DE SANEAMIENTO (UBS) EN LAS LOCALIDADES DE RAPI - AYAORCCO - QATUNPUCRO - ATOCCHUACHANCCA - AMARUPAMPA, DISTRITO DE ANCO - LA MAR - AYACUCHO",17
280,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO SANITARIO E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO EN LA COMUNIDAD DE PATERINE, DISTRITO DE ANCO - LA MAR - AYACUCHO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO SANITARIO E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO EN LA COMUNIDAD DE PATERINE, DISTRITO DE ANCO - LA MAR - AYACUCHO",16
281,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO SANITARIO E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO EN LA COMUNIDAD DE PATERINE, DISTRITO DE ANCO - LA MAR - AYACUCHO","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO SANITARIO E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO EN LA COMUNIDAD DE PATERINE, DISTRITO DE ANCO - LA MAR - AYACUCHO",17
282,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE, CREACIÓN DEL SERVICIO DE LETRINAS SANITARIAS EN LA COMUNIDAD DE HUARCCA, DISTRITO DE ANCO - LA MAR - AYACUCHO","MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE, CREACIÓN DEL SERVICIO DE LETRINAS SANITARIAS EN LA COMUNIDAD DE HUARCCA, DISTRITO DE ANCO - LA MAR - AYACUCHO",16
283,"MEJORAMIENTO DEL SERVICIO MUNICIPAL PARA LA PREVENCION Y CONTROL DE ACTOS DELICTIVOS EN ALTO DE LA ALIANZA, DISTRITO DE ALTO DE LA ALIANZA - TACNA - TACNA","MEJORAMIENTO DEL SERVICIO MUNICIPAL PARA LA PREVENCION Y CONTROL DE ACTOS DELICTIVOS EN ALTO DE LA ALIANZA, DISTRITO DE ALTO DE LA ALIANZA - TACNA - TACNA",41
284,"CREACION DE LA INFRAESTRUCTURA DEPORTIVA  EN EL C.P. ALTO CAMILACA, DISTRITO DE CAMILACA - CANDARAVE - TACNA","CREACION DE LA INFRAESTRUCTURA DEPORTIVA  EN EL C.P. ALTO CAMILACA, DISTRITO DE CAMILACA - CANDARAVE - TACNA",35
285,CREACION DE LOS SERVICIOS POLICIALES DE LA COMISARIA PNP TIPO C EN EL CONO NORTE DEL DISTRITO DE CIUDAD NUEVA - TACNA - TACNA,CREACION DE LOS SERVICIOS POLICIALES DE LA COMISARIA PNP TIPO C EN EL CONO NORTE DEL DISTRITO DE CIUDAD NUEVA - TACNA - TACNA,40
286,CREACION DE LOS SERVICIOS POLICIALES DE LA COMISARIA PNP TIPO C EN EL CONO NORTE DEL DISTRITO DE CIUDAD NUEVA - TACNA - TACNA,CREACION DE LOS SERVICIOS POLICIALES DE LA COMISARIA PNP TIPO C EN EL CONO NORTE DEL DISTRITO DE CIUDAD NUEVA - TACNA - TACNA,41
287,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DESAGÜE EN EL CC.PP  LISCAY, DISTRITO DE SAN PEDRO DE HUACARPANA - CHINCHA - ICA","MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DESAGÜE EN EL CC.PP  LISCAY, DISTRITO DE SAN PEDRO DE HUACARPANA - CHINCHA - ICA",16
288,"MEJORAMIENTO DE PISTAS, VEREDAS Y HABILITACION DE AREAS VERDES DE LAS CALLES WIGHET, ESPINAR, BOLOGNESI, FRANCISCO VIDAL, ALFONSO UGARTE, PASAJE 1 Y 2, DISTRITO DE SUPE - BARRANCA - LIMA","MEJORAMIENTO DE PISTAS, VEREDAS Y HABILITACION DE AREAS VERDES DE LAS CALLES WIGHET, ESPINAR, BOLOGNESI, FRANCISCO VIDAL, ALFONSO UGARTE, PASAJE 1 Y 2, DISTRITO DE SUPE - BARRANCA - LIMA",18
289,"MEJORAMIENTO DE PISTAS, VEREDAS Y HABILITACION DE AREAS VERDES DE LA CALLES SAN MARTIN, PASAJE 1, ESPINAR, BOLOGNESI, CALLE 6 Y SUCRE, DISTRITO DE SUPE - BARRANCA - LIMA","MEJORAMIENTO DE PISTAS, VEREDAS Y HABILITACION DE AREAS VERDES DE LA CALLES SAN MARTIN, PASAJE 1, ESPINAR, BOLOGNESI, CALLE 6 Y SUCRE, DISTRITO DE SUPE - BARRANCA - LIMA",18
